sample,read_local_address,contig_local_address,fwd_download,rev_download,contig_download,contig,Date,Depth,Ocean,Location,Lon,Lat,cruise_id,cruise_station
SRR5788049,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788049/SRR5788049_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788049/SRR5788049_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187534/S0348.fa,S0348.fa,18/06/2011,77,Pacific ,GP13    ,-32.49717,-167.00217,TAN1109  ,GT17
SRR5788050,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788050/SRR5788050_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788050/SRR5788050_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187535/S0349.fa,S0349.fa,18/06/2011,102,Pacific ,GP13    ,-32.49717,-167.00217,TAN1109  ,GT17
SRR5788051,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788051/SRR5788051_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788051/SRR5788051_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187532/S0346.fa,S0346.fa,18/06/2011,31,Pacific ,GP13    ,-32.49717,-167.00217,TAN1109  ,GT17
SRR5788052,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788052/SRR5788052_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788052/SRR5788052_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187533/S0347.fa,S0347.fa,18/06/2011,52,Pacific ,GP13    ,-32.49783,-160.99283,TAN1109  ,GT17
SRR5788053,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788053/SRR5788053_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788053/SRR5788053_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187530/S0344.fa,S0344.fa,18/06/2011,102,Pacific ,GP13    ,-32.49783,-160.99283,TAN1109  ,GT16
SRR5788054,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788054/SRR5788054_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788054/SRR5788054_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187531/S0345.fa,S0345.fa,18/06/2011,15,Pacific ,GP13    ,-32.49783,-160.99283,TAN1109  ,GT17
SRR5788055,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788055/SRR5788055_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788055/SRR5788055_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187528/S0342.fa,S0342.fa,18/06/2011,49,Pacific ,GP13    ,-32.49783,-160.99283,TAN1109  ,GT16
SRR5788056,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788056/SRR5788056_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788056/SRR5788056_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187529/S0343.fa,S0343.fa,18/06/2011,76,Pacific ,GP13    ,-32.49783,-160.99283,TAN1109  ,GT16
SRR5788057,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788057/SRR5788057_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788057/SRR5788057_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187526/S0340.fa,S0340.fa,14/06/2011,76,Pacific ,GP13    ,-32.4985,-165.99883,TAN1109  ,GT9
SRR5788058,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788058/SRR5788058_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788058/SRR5788058_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187527/S0341.fa,S0341.fa,14/06/2011,102,Pacific ,GP13    ,-32.4985,-165.99883,TAN1109  ,GT9
SRR5788059,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788059/SRR5788059_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788059/SRR5788059_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187413/S0221.fa,S0221.fa,10/03/2011,50,Atlantic,GA02    ,-32.4985,-165.99883,JC057    ,5
SRR5788060,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788060/SRR5788060_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788060/SRR5788060_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187412/S0220.fa,S0220.fa,10/03/2011,10,Atlantic,GA02    ,-32.4985,-165.99883,JC057    ,5
SRR5788061,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788061/SRR5788061_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788061/SRR5788061_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187274/S0073.fa,S0073.fa,03/12/2011,74.3,Atlantic,GA03    ,-32.4985,-165.99883,KN204    ,20
SRR5788062,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788062/SRR5788062_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788062/SRR5788062_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187275/S0074.fa,S0074.fa,03/12/2011,99.7,Atlantic,GA03    ,-32.499,-169.00233,KN204    ,20
SRR5788063,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788063/SRR5788063_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788063/SRR5788063_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187268/S0067.fa,S0067.fa,10/11/2011,108.8,Atlantic,GA03    ,-32.499,-169.00233,KN204    ,3
SRR5788064,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788064/SRR5788064_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788064/SRR5788064_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187269/S0068.fa,S0068.fa,10/11/2011,135.6,Atlantic,GA03    ,-32.499,-169.00233,KN204    ,3
SRR5788065,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788065/SRR5788065_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788065/SRR5788065_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187266/S0065.fa,S0065.fa,10/11/2011,61.2,Atlantic,GA03    ,-32.499,-169.00233,KN204    ,3
SRR5788066,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788066/SRR5788066_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788066/SRR5788066_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187267/S0066.fa,S0066.fa,10/11/2011,86.4,Atlantic,GA03    ,-32.499,-169.00233,KN204    ,3
SRR5788067,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788067/SRR5788067_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788067/SRR5788067_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187272/S0071.fa,S0071.fa,10/11/2011,288.8,Atlantic,GA03    ,-32.4995,-154.99933,KN204    ,3
SRR5788068,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788068/SRR5788068_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788068/SRR5788068_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187273/S0072.fa,S0072.fa,03/12/2011,39.9,Atlantic,GA03    ,-32.4995,-154.99933,KN204    ,20
SRR5788069,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788069/SRR5788069_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788069/SRR5788069_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187270/S0069.fa,S0069.fa,10/11/2011,186.5,Atlantic,GA03    ,-32.4995,-154.99933,KN204    ,3
SRR5788070,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788070/SRR5788070_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788070/SRR5788070_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187271/S0070.fa,S0070.fa,10/11/2011,234.7,Atlantic,GA03    ,-32.4995,-154.99933,KN204    ,3
SRR5788071,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788071/SRR5788071_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788071/SRR5788071_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187684/S0499.fa,S0499.fa,15/11/2010,91.5,Atlantic,GA10    ,-32.4995,-154.99933,D357     ,11
SRR5788072,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788072/SRR5788072_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788072/SRR5788072_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187685/S0500.fa,S0500.fa,15/11/2010,121.1,Atlantic,GA10    ,-32.5,-176,D357     ,11
SRR5788073,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788073/SRR5788073_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788073/SRR5788073_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187678/S0493.fa,S0493.fa,12/11/2010,80.9,Atlantic,GA10    ,-32.5,-170,D357     ,3
SRR5788074,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788074/SRR5788074_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788074/SRR5788074_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187679/S0494.fa,S0494.fa,12/11/2010,100.9,Atlantic,GA10    ,-32.5,-170,D357     ,3
SRR5788075,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788075/SRR5788075_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788075/SRR5788075_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187676/S0491.fa,S0491.fa,12/11/2010,40.7,Atlantic,GA10    ,-32.5,-172,D357     ,3
SRR5788076,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788076/SRR5788076_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788076/SRR5788076_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187677/S0492.fa,S0492.fa,12/11/2010,61.5,Atlantic,GA10    ,-32.5,-172,D357     ,3
SRR5788077,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788077/SRR5788077_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788077/SRR5788077_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187682/S0497.fa,S0497.fa,15/11/2010,51.2,Atlantic,GA10    ,-32.5,-170,D357     ,11
SRR5788078,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788078/SRR5788078_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788078/SRR5788078_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187683/S0498.fa,S0498.fa,15/11/2010,71.3,Atlantic,GA10    ,-32.5,-170,D357     ,11
SRR5788079,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788079/SRR5788079_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788079/SRR5788079_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187680/S0495.fa,S0495.fa,15/11/2010,6.1,Atlantic,GA10    ,-32.5,-170,D357     ,11
SRR5788080,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788080/SRR5788080_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788080/SRR5788080_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187681/S0496.fa,S0496.fa,15/11/2010,21.4,Atlantic,GA10    ,-32.5,-170,D357     ,11
SRR5788081,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788081/SRR5788081_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788081/SRR5788081_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187312/S0111.fa,S0111.fa,26/11/2011,233.6,Atlantic,GA03    ,-32.5,-172,KN204    ,14
SRR5788082,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788082/SRR5788082_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788082/SRR5788082_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187313/S0112.fa,S0112.fa,26/11/2011,285,Atlantic,GA03    ,-32.5,-172,KN204    ,14
SRR5788083,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788083/SRR5788083_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788083/SRR5788083_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187310/S0109.fa,S0109.fa,26/11/2011,133.7,Atlantic,GA03    ,-32.5,-179.303,KN204    ,14
SRR5788084,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788084/SRR5788084_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788084/SRR5788084_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187311/S0110.fa,S0110.fa,26/11/2011,183.8,Atlantic,GA03    ,-32.5,-176,KN204    ,14
SRR5788085,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788085/SRR5788085_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788085/SRR5788085_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187308/S0107.fa,S0107.fa,26/11/2011,99,Atlantic,GA03    ,-32.5,-179.303,KN204    ,14
SRR5788086,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788086/SRR5788086_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788086/SRR5788086_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187309/S0108.fa,S0108.fa,26/11/2011,113.8,Atlantic,GA03    ,-32.5,-179.303,KN204    ,14
SRR5788087,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788087/SRR5788087_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788087/SRR5788087_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187306/S0105.fa,S0105.fa,26/11/2011,40.1,Atlantic,GA03    ,-32.5,-179.303,KN204    ,14
SRR5788088,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788088/SRR5788088_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788088/SRR5788088_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187307/S0106.fa,S0106.fa,26/11/2011,69.4,Atlantic,GA03    ,-32.5,-179.303,KN204    ,14
SRR5788089,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788089/SRR5788089_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788089/SRR5788089_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187314/S0114.fa,S0114.fa,08/11/2011,30.2,Atlantic,GA03    ,-32.5,-179.303,KN204    ,1
SRR5788090,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788090/SRR5788090_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788090/SRR5788090_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187315/S0115.fa,S0115.fa,08/11/2011,57.8,Atlantic,GA03    ,-32.5,-176,KN204    ,1
SRR5788091,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788091/SRR5788091_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788091/SRR5788091_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187568/S0383.fa,S0383.fa,15/06/2011,102,Pacific ,GP13    ,-32.5,-176,TAN1109  ,GT10
SRR5788092,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788092/SRR5788092_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788092/SRR5788092_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187569/S0384.fa,S0384.fa,15/06/2011,16,Pacific ,GP13    ,-32.5,-176,TAN1109  ,GT11
SRR5788093,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788093/SRR5788093_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788093/SRR5788093_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187566/S0381.fa,S0381.fa,15/06/2011,50,Pacific ,GP13    ,-32.5,-176,TAN1109  ,GT10
SRR5788094,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788094/SRR5788094_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788094/SRR5788094_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187567/S0382.fa,S0382.fa,15/06/2011,75,Pacific ,GP13    ,-32.5,-172,TAN1109  ,GT10
